Frame,Nase_X,Nase_Y,Nase_Z,Nase_visibility,l_Auge_X,l_Auge_Y,l_Auge_Z,l_Auge_visibility,r_Auge_X,r_Auge_Y,r_Auge_Z,r_Auge_visibility,l_Ohr_X,l_Ohr_Y,l_Ohr_Z,l_Ohr_visibility,r_Ohr_X,r_Ohr_Y,r_Ohr_Z,r_Ohr_visibility,LShoulderRoll_X,LShoulderRoll_Y,LShoulderRoll_Z,LShoulderRoll_visibility,RShoulderRoll_X,RShoulderRoll_Y,RShoulderRoll_Z,RShoulderRoll_visibility,LElbowRoll_X,LElbowRoll_Y,LElbowRoll_Z,LElbowRoll_visibility,RElbowRoll_X,RElbowRoll_Y,RElbowRoll_Z,RElbowRoll_visibility,LWrist_X,LWrist_Y,LWrist_Z,LWrist_visibility,RWrist_X,RWrist_Y,RWrist_Z,RWrist_visibility,LHipRoll_X,LHipRoll_Y,LHipRoll_Z,LHipRoll_visibility,RHipRoll_X,RHipRoll_Y,RHipRoll_Z,RHipRoll_visibility,LKnee_X,LKnee_Y,LKnee_Z,LKnee_visibility,RKnee_X,RKnee_Y,RKnee_Z,RKnee_visibility,LAnkle_X,LAnkle_Y,LAnkle_Z,LAnkle_visibility,RAnkle_X,RAnkle_Y,RAnkle_Z,RAnkle_visibility
80,-0.013440171256661415,-0.5708034634590149,-0.3506944179534912,0.999925971031189,0.008882942609488964,-0.592119038105011,-0.33473455905914307,0.9999207854270935,-0.014896370470523834,-0.6003104448318481,-0.36692193150520325,0.9998776912689209,0.08122177422046661,-0.5886389017105103,-0.23285295069217682,0.999970555305481,-0.07380540668964386,-0.5512641072273254,-0.21993497014045715,0.9997771382331848,0.17782467603683472,-0.4483523666858673,-0.08202797919511795,0.9999892115592957,-0.1368575096130371,-0.561768651008606,-0.018911615014076233,0.9999470710754395,0.35097312927246094,-0.32232561707496643,-0.05683184042572975,0.982527494430542,-0.3511141240596771,-0.6412896513938904,-0.035718489438295364,0.9624770879745483,0.5163906216621399,-0.16556517779827118,-0.04730519652366638,0.9822922945022583,-0.5605089068412781,-0.8241521120071411,-0.11562322080135345,0.9645816683769226,0.09228008985519409,-0.0014366061659529805,0.017925089225172997,0.9999400973320007,-0.08924588561058044,-0.0026195670943707228,-0.015537557192146778,0.999936580657959,0.19666032493114471,0.39401009678840637,-0.029331648722290993,0.859878659248352,-0.09230149537324905,0.34147152304649353,-0.002071022754535079,0.8650319576263428,0.2936737835407257,0.7318329215049744,0.13043718039989471,0.8439353108406067,-0.10269200056791306,0.7120198011398315,0.18881253898143768,0.8568174242973328
81,-0.0103145195171237,-0.5559426546096802,-0.37356793880462646,0.9999324083328247,0.011330801993608475,-0.5766644477844238,-0.35661372542381287,0.9999262094497681,-0.012495102360844612,-0.5839739441871643,-0.3912428021430969,0.9998858571052551,0.08152332156896591,-0.569230854511261,-0.2516135573387146,0.9999715685844421,-0.07374460250139236,-0.5260925889015198,-0.246124267578125,0.9997768998146057,0.17783135175704956,-0.4253990054130554,-0.1009993627667427,0.9999874234199524,-0.13444778323173523,-0.5604460835456848,-0.055269405245780945,0.9999029040336609,0.35077473521232605,-0.30471041798591614,-0.0748504027724266,0.9816142320632935,-0.3080413341522217,-0.6512073278427124,-0.10199437290430069,0.9614343047142029,0.5231191515922546,-0.1626884788274765,-0.06212177872657776,0.9810348153114319,-0.47162094712257385,-0.8555110692977905,-0.17957545816898346,0.9583413004875183,0.09234986454248428,-0.0028572725132107735,0.018205946311354637,0.9999411702156067,-0.08930269628763199,-0.0013356026029214263,-0.01577542908489704,0.9999356865882874,0.2022830992937088,0.39475274085998535,-0.023153280839323997,0.8627291917800903,-0.09398401528596878,0.3450795114040375,-0.002117888303473592,0.8683772683143616,0.29666566848754883,0.7303218841552734,0.14042580127716064,0.851992130279541,-0.1046932265162468,0.7119952440261841,0.18791769444942474,0.8638814091682434
82,-0.007302394136786461,-0.5401564240455627,-0.3873597979545593,0.9999378323554993,0.013120272196829319,-0.5606386661529541,-0.36972397565841675,0.9999303817749023,-0.010586987249553204,-0.5664047002792358,-0.4047204852104187,0.9998917579650879,0.08179961144924164,-0.5520583391189575,-0.2670609652996063,0.9999719858169556,-0.0736594870686531,-0.5019325613975525,-0.261227011680603,0.9997662901878357,0.17773544788360596,-0.40713122487068176,-0.11811744421720505,0.9999853372573853,-0.12144976109266281,-0.5482491850852966,-0.07551166415214539,0.9998405575752258,0.35041582584381104,-0.2923765182495117,-0.09145090728998184,0.9809219241142273,-0.24234189093112946,-0.6640217304229736,-0.12144380062818527,0.9585804343223572,0.5234379172325134,-0.15650613605976105,-0.06632669270038605,0.9801104664802551,-0.3747275769710541,-0.8819313645362854,-0.18664111196994781,0.9502135515213013,0.09182572364807129,-0.003676029620692134,0.01824043318629265,0.9999397397041321,-0.08876866847276688,-0.0006192689179442823,-0.01581455022096634,0.9999305009841919,0.20272010564804077,0.39695897698402405,-0.021953139454126358,0.8613269925117493,-0.09078029543161392,0.3449323773384094,0.0024973698891699314,0.8636388182640076,0.3000154495239258,0.7233223915100098,0.13984978199005127,0.8550856709480286,-0.10021521896123886,0.7013050317764282,0.18909978866577148,0.8631559014320374
83,-0.0032961771357804537,-0.5416874289512634,-0.36267122626304626,0.9999415278434753,0.016780877485871315,-0.5625035762786865,-0.34452301263809204,0.9999313354492188,-0.00631086528301239,-0.5686474442481995,-0.3782927691936493,0.9998920559883118,0.08272712677717209,-0.5552824139595032,-0.24632178246974945,0.999969482421875,-0.07085307687520981,-0.5075391530990601,-0.23993659019470215,0.9997300505638123,0.17761372029781342,-0.4126344919204712,-0.10646086186170578,0.9999833703041077,-0.10921962559223175,-0.54965740442276,-0.07313822209835052,0.9997721910476685,0.3465324342250824,-0.29440000653266907,-0.09052345156669617,0.9807669520378113,-0.19328796863555908,-0.678417980670929,-0.11447492986917496,0.9556071758270264,0.5208055377006531,-0.156023770570755,-0.06760784238576889,0.9805572628974915,-0.2789939343929291,-0.893860399723053,-0.17679652571678162,0.9434714317321777,0.09162230044603348,-0.00497519550845027,0.01925469934940338,0.9999364614486694,-0.08852877467870712,0.0006367327296175063,-0.016776205971837044,0.9999203085899353,0.20635271072387695,0.3971952199935913,-0.023228231817483902,0.8673714399337769,-0.09024276584386826,0.34644442796707153,0.0006409892230294645,0.8645241260528564,0.29942789673805237,0.7226795554161072,0.11344020813703537,0.8634967803955078,-0.10560867190361023,0.7008277773857117,0.18786868453025818,0.8661824464797974
84,-0.0013115174369886518,-0.5429905652999878,-0.35473039746284485,0.9999452233314514,0.0193320419639349,-0.5640185475349426,-0.335195928812027,0.9999334216117859,-0.003523694584146142,-0.570287823677063,-0.36979126930236816,0.9998952150344849,0.08282511681318283,-0.555110514163971,-0.23748669028282166,0.9999683499336243,-0.06955176591873169,-0.5104764103889465,-0.23427124321460724,0.9997164011001587,0.17295871675014496,-0.4105094075202942,-0.09549978375434875,0.9999803304672241,-0.1048288345336914,-0.5485407114028931,-0.07837031036615372,0.9997061491012573,0.3268938958644867,-0.2859330475330353,-0.082903191447258,0.9791082739830017,-0.1694944053888321,-0.6752175688743591,-0.15838751196861267,0.9533582925796509,0.4947277009487152,-0.14629240334033966,-0.07002115994691849,0.9797978401184082,-0.20185738801956177,-0.8918535113334656,-0.23093609511852264,0.9345259666442871,0.09061899781227112,-0.006604655645787716,0.02435528300702572,0.9999323487281799,-0.08759283274412155,0.002298655454069376,-0.021569978445768356,0.9999092221260071,0.2048342078924179,0.3964737057685852,-0.01765569858253002,0.8708958029747009,-0.0889924094080925,0.34696510434150696,-0.014171737246215343,0.8623878955841064,0.2928692400455475,0.7216290831565857,0.1108516976237297,0.8701773285865784,-0.11500592529773712,0.6938455104827881,0.18141669034957886,0.8645542860031128
85,0.002902659587562084,-0.5493572354316711,-0.3012048304080963,0.9999492764472961,0.023613346740603447,-0.569859504699707,-0.27838805317878723,0.9999373555183411,0.0007175203645601869,-0.5770580768585205,-0.3139500319957733,0.9999008178710938,0.08319925516843796,-0.5576930642127991,-0.17822203040122986,0.9999691247940063,-0.06886603683233261,-0.5158569812774658,-0.18347127735614777,0.9997172951698303,0.17059722542762756,-0.4132004380226135,-0.04669244959950447,0.9999790787696838,-0.10243795812129974,-0.5504685044288635,-0.06037265807390213,0.9996398091316223,0.30956530570983887,-0.2826637327671051,-0.040369462221860886,0.9784173965454102,-0.12502041459083557,-0.6812047958374023,-0.14319536089897156,0.9515462517738342,0.45472434163093567,-0.14228801429271698,-0.045741211622953415,0.9804771542549133,-0.12145327031612396,-0.9099951386451721,-0.20976781845092773,0.9263131022453308,0.09047975391149521,-0.00809398666024208,0.0277476217597723,0.9999263286590576,-0.0874791368842125,0.0039134337566792965,-0.02474530227482319,0.9998915195465088,0.2022933065891266,0.39140594005584717,-0.013023891486227512,0.8723159432411194,-0.0849161222577095,0.3452862799167633,-0.016893379390239716,0.8523873686790466,0.284970760345459,0.7116374373435974,0.11357422173023224,0.8687771558761597,-0.11618403345346451,0.6822142004966736,0.18546892702579498,0.8489065766334534
86,0.006397067569196224,-0.5646942257881165,-0.2850217819213867,0.9999532103538513,0.026341751217842102,-0.5839902758598328,-0.2623567283153534,0.9999414086341858,0.004200198221951723,-0.5917053818702698,-0.29912927746772766,0.999906599521637,0.0827823281288147,-0.568144679069519,-0.1650485098361969,0.9999700784683228,-0.06808360666036606,-0.5294276475906372,-0.17412948608398438,0.9997200965881348,0.16267256438732147,-0.41762593388557434,-0.034934151917696,0.9999791383743286,-0.10028024762868881,-0.556169331073761,-0.05333573371171951,0.9995995759963989,0.291680246591568,-0.28492093086242676,-0.02531718648970127,0.9791424870491028,-0.09909164160490036,-0.6811609864234924,-0.1329851895570755,0.9516645073890686,0.40494561195373535,-0.14135906100273132,-0.03449481353163719,0.9819674491882324,-0.06033537909388542,-0.8992260098457336,-0.15039025247097015,0.9241437315940857,0.09006457775831223,-0.00925776269286871,0.03196556121110916,0.9999187588691711,-0.08712216466665268,0.004975816700607538,-0.0291332695633173,0.9998693466186523,0.20048268139362335,0.38626644015312195,0.0004257365653757006,0.867745578289032,-0.08615818619728088,0.3436732888221741,-0.02060031332075596,0.8390697240829468,0.2805495262145996,0.7096003293991089,0.12249109148979187,0.8588919043540955,-0.13205569982528687,0.6830597519874573,0.1696394830942154,0.8287437558174133
87,0.01102416031062603,-0.5735252499580383,-0.253221720457077,0.9999575018882751,0.030330920591950417,-0.592097282409668,-0.22959022223949432,0.9999467134475708,0.00933531392365694,-0.5995893478393555,-0.2650608718395233,0.999914824962616,0.08317768573760986,-0.5724282264709473,-0.13193295896053314,0.9999725222587585,-0.06615428626537323,-0.5357633233070374,-0.14245273172855377,0.9997420310974121,0.1588808298110962,-0.4192139506340027,-0.0013867748202756047,0.9999793171882629,-0.09026359021663666,-0.5613449215888977,-0.018908841535449028,0.9995817542076111,0.27951329946517944,-0.28643202781677246,0.020559892058372498,0.9788841009140015,-0.043769706040620804,-0.7190663814544678,-0.05525719374418259,0.9503105878829956,0.3549065589904785,-0.14421065151691437,0.02904680371284485,0.9830568432807922,0.03302639350295067,-0.9304813146591187,-0.013965660706162453,0.9198390245437622,0.09004564583301544,-0.010018225759267807,0.03196018561720848,0.9999188780784607,-0.08711584657430649,0.005594954360276461,-0.029201073572039604,0.9998652338981628,0.20583370327949524,0.3824056088924408,-0.0002259717439301312,0.8759375810623169,-0.08695315569639206,0.34141626954078674,-0.02328093722462654,0.8422459363937378,0.2895722985267639,0.7065281271934509,0.12258010357618332,0.8639075756072998,-0.12945018708705902,0.6760395765304565,0.17604286968708038,0.8255590796470642
88,0.0410480722784996,-0.5968984961509705,-0.19417127966880798,0.9999610781669617,0.05925371125340462,-0.6140126585960388,-0.16994988918304443,0.9999507665634155,0.04092543572187424,-0.6239295601844788,-0.21316233277320862,0.9999219179153442,0.08377352356910706,-0.589259684085846,-0.07254286110401154,0.9999737739562988,-0.051462940871715546,-0.5669572353363037,-0.11655180156230927,0.9997606873512268,0.14408980309963226,-0.44203701615333557,0.05291292816400528,0.9999794363975525,-0.08730825781822205,-0.5802064538002014,-0.008851835504174232,0.999600350856781,0.2715679407119751,-0.31996607780456543,0.05254504084587097,0.9788781404495239,0.00955604575574398,-0.713801383972168,-0.05239880457520485,0.9540333151817322,0.3038652539253235,-0.21194811165332794,0.0042711300775408745,0.9842551946640015,0.12945376336574554,-0.9008544087409973,-0.00830793660134077,0.9263498187065125,0.08906587213277817,-0.011454694904386997,0.03644612431526184,0.9999232888221741,-0.08623234182596207,0.0070942472666502,-0.03360027074813843,0.9998713731765747,0.21140697598457336,0.37826475501060486,0.0017637507990002632,0.8838146328926086,-0.08148470520973206,0.34237727522850037,-0.03085063025355339,0.8450755476951599,0.29005250334739685,0.7052839994430542,0.12792649865150452,0.8704630732536316,-0.11744461953639984,0.6845287680625916,0.1750977784395218,0.8273701071739197
89,0.06169677898287773,-0.5963979363441467,-0.17469120025634766,0.9998854398727417,0.07216551899909973,-0.6153820753097534,-0.15315672755241394,0.9997904896736145,0.05816415324807167,-0.6243933439254761,-0.20408906042575836,0.9998517036437988,0.06731124222278595,-0.5982073545455933,-0.06423339992761612,0.9998393058776855,-0.04774847626686096,-0.5713406801223755,-0.13669615983963013,0.9996063709259033,0.11833854764699936,-0.4502151608467102,0.054509904235601425,0.9999637603759766,-0.09222207963466644,-0.576402485370636,-0.041621413081884384,0.9996104836463928,0.23028631508350372,-0.3216848373413086,0.022753465920686722,0.9368019104003906,0.04810189828276634,-0.6338270902633667,-0.17530949413776398,0.9565854072570801,0.1601434350013733,-0.3154369294643402,-0.11857599020004272,0.94432133436203,0.1743641197681427,-0.8172401785850525,-0.16420160233974457,0.9314265847206116,0.08717796206474304,-0.011734993197023869,0.046565741300582886,0.9999247789382935,-0.08481252193450928,0.007173092104494572,-0.04375623166561127,0.9998777508735657,0.19372224807739258,0.3758313059806824,0.01451412308961153,0.8715810775756836,-0.07696706801652908,0.3444470465183258,-0.02196655236184597,0.8120802640914917,0.27214765548706055,0.705228865146637,0.15139710903167725,0.8609886765480042,-0.12263908982276917,0.7028730511665344,0.1777077168226242,0.8096988797187805
90,0.07664579153060913,-0.5955983400344849,-0.1685844510793686,0.9998756051063538,0.08628641068935394,-0.6130366325378418,-0.1450948566198349,0.9997686147689819,0.071080781519413,-0.621607780456543,-0.1987491101026535,0.9998509883880615,0.06819281727075577,-0.59711092710495,-0.046214815229177475,0.9998027682304382,-0.04461143910884857,-0.5687821507453918,-0.13579989969730377,0.9996057748794556,0.11188267171382904,-0.4491010010242462,0.08357147127389908,0.9999414682388306,-0.09357642382383347,-0.5721850395202637,-0.045702312141656876,0.9996300339698792,0.21075177192687988,-0.3202454149723053,0.025545284152030945,0.8731803894042969,0.10303525626659393,-0.5532236695289612,-0.1774493008852005,0.9579775333404541,0.15636596083641052,-0.3430703282356262,-0.11342057585716248,0.8825507164001465,0.24089160561561584,-0.7245522737503052,-0.16308394074440002,0.9348541498184204,0.08641621470451355,-0.011779969558119774,0.0567006878554821,0.9999291300773621,-0.08426815271377563,0.007146820891648531,-0.05403737351298332,0.9998871088027954,0.19100581109523773,0.37601518630981445,0.02220626175403595,0.8578645586967468,-0.07290765643119812,0.3444483280181885,-0.023421751335263252,0.7911260724067688,0.26781362295150757,0.7060380578041077,0.15919233858585358,0.8496436476707458,-0.1229003295302391,0.7085183262825012,0.17547264695167542,0.7975567579269409
91,0.10052445530891418,-0.5626214146614075,-0.15380972623825073,0.999872624874115,0.10708563029766083,-0.5885311365127563,-0.1295979917049408,0.9997572898864746,0.09224747121334076,-0.5945583581924438,-0.18516013026237488,0.9998555183410645,0.07328895479440689,-0.5934337973594666,-0.028355514630675316,0.9997726678848267,-0.03158041462302208,-0.5567948818206787,-0.1268095225095749,0.9996182322502136,0.11549890041351318,-0.441338449716568,0.10554729402065277,0.9999237656593323,-0.08369148522615433,-0.536431074142456,-0.044637929648160934,0.9996527433395386,0.21250204741954803,-0.28765833377838135,0.03068668022751808,0.8104391694068909,0.15715838968753815,-0.45595601201057434,-0.1685258150100708,0.9590306282043457,0.1742011159658432,-0.3320666253566742,-0.11576243489980698,0.825035572052002,0.30653849244117737,-0.6241416335105896,-0.15843921899795532,0.9387628436088562,0.08556270599365234,-0.011705012060701847,0.06220656633377075,0.9999322891235352,-0.08352718502283096,0.006943688727915287,-0.060155048966407776,0.999894917011261,0.1830856204032898,0.37630322575569153,0.019708285108208656,0.8158249855041504,-0.07122326642274857,0.3437812030315399,-0.041166335344314575,0.7568399310112,0.25939255952835083,0.7124799489974976,0.1563175469636917,0.8071085810661316,-0.12229330092668533,0.7121787071228027,0.1432155817747116,0.7622820138931274
92,0.10675723850727081,-0.5512797236442566,-0.18094247579574585,0.9998705387115479,0.11563558131456375,-0.5782402753829956,-0.15795312821865082,0.9997463226318359,0.10209047794342041,-0.5852801203727722,-0.21150849759578705,0.9998607039451599,0.0794377401471138,-0.5899757742881775,-0.05854279175400734,0.9997376203536987,-0.01801019348204136,-0.5551599860191345,-0.1340639889240265,0.9996352791786194,0.11099743098020554,-0.43975159525871277,0.08980140835046768,0.9998981356620789,-0.06993673741817474,-0.5227476954460144,-0.07265029847621918,0.9996770024299622,0.21084517240524292,-0.28915220499038696,0.025641480460762978,0.7548999190330505,0.17261914908885956,-0.39959031343460083,-0.18351121246814728,0.9610286951065063,0.2042565792798996,-0.3876776695251465,-0.12020659446716309,0.7814913988113403,0.3428877890110016,-0.5265662670135498,-0.15552809834480286,0.9430166482925415,0.07999900728464127,-0.011500080116093159,0.0676363930106163,0.9999350309371948,-0.07819722592830658,0.006589541677385569,-0.06634198129177094,0.9999021887779236,0.17986595630645752,0.37694501876831055,0.03704272583127022,0.7681800127029419,-0.0573996938765049,0.34124723076820374,-0.04310566931962967,0.7240438461303711,0.2618240416049957,0.716439425945282,0.17330846190452576,0.761920154094696,-0.11771263927221298,0.7114436626434326,0.1422436684370041,0.7257692217826843
93,0.10778029263019562,-0.535807192325592,-0.20033103227615356,0.9998789429664612,0.11931689083576202,-0.5629355907440186,-0.17800931632518768,0.9997601509094238,0.10546467453241348,-0.5713093876838684,-0.24359989166259766,0.9998720288276672,0.08993588387966156,-0.5816699862480164,-0.07135244458913803,0.9997363090515137,-0.009507824666798115,-0.5517276525497437,-0.1849503070116043,0.9996657371520996,0.10677631944417953,-0.4396824240684509,0.07168092578649521,0.9998780488967896,-0.05604284629225731,-0.5121233463287354,-0.11039843410253525,0.9997040629386902,0.19429072737693787,-0.2929458022117615,0.024130288511514664,0.7016496658325195,0.17953024804592133,-0.35320553183555603,-0.20086124539375305,0.9636862874031067,0.21726010739803314,-0.42704448103904724,-0.14544492959976196,0.7551078796386719,0.34772542119026184,-0.42580971121788025,-0.1546783149242401,0.9477946162223816,0.07500869035720825,-0.01140054501593113,0.07114697247743607,0.9999386072158813,-0.07324686646461487,0.006435271818190813,-0.070431187748909,0.9999098181724548,0.16897282004356384,0.3773222267627716,0.043574631214141846,0.7297570705413818,-0.055963870137929916,0.34118133783340454,-0.04126298800110817,0.7048272490501404,0.27302151918411255,0.7164650559425354,0.174239844083786,0.7299114465713501,-0.11897673457860947,0.7126060128211975,0.14447709918022156,0.7056738138198853
94,0.12272629141807556,-0.5351621508598328,-0.18989010155200958,0.9998843669891357,0.13260167837142944,-0.5632471442222595,-0.16880959272384644,0.9997705817222595,0.12322656065225601,-0.5711673498153687,-0.23154298961162567,0.999879777431488,0.09336044639348984,-0.5816538333892822,-0.07370254397392273,0.9997393488883972,0.010959879495203495,-0.551393449306488,-0.18394936621189117,0.9996873140335083,0.10373441129922867,-0.4392220973968506,0.0938045084476471,0.9998790621757507,-0.04932526499032974,-0.508755087852478,-0.10752508044242859,0.9997273683547974,0.1912824958562851,-0.29331254959106445,0.0398990772664547,0.6629769802093506,0.16217662394046783,-0.3133728504180908,-0.18775232136249542,0.964935839176178,0.2765112519264221,-0.39062032103538513,-0.13635030388832092,0.7548447847366333,0.323855996131897,-0.3465997576713562,-0.15237575769424438,0.9490702152252197,0.07323174923658371,-0.010620943270623684,0.07864387333393097,0.9999427199363708,-0.07131732255220413,0.005688078701496124,-0.07831071317195892,0.9999166131019592,0.16862380504608154,0.3792644739151001,0.04291273280978203,0.6947432160377502,-0.05493629351258278,0.34112659096717834,-0.056156110018491745,0.6970894932746887,0.2754671275615692,0.7216187715530396,0.16576969623565674,0.7001422047615051,-0.11904346197843552,0.7194523215293884,0.10911291092634201,0.6900661587715149
95,0.1400005966424942,-0.5380358099937439,-0.16546157002449036,0.9998753070831299,0.1472223848104477,-0.5643596053123474,-0.14485469460487366,0.9997445344924927,0.14135418832302094,-0.5724673271179199,-0.20654110610485077,0.9998775720596313,0.09815844148397446,-0.5865864157676697,-0.05941421538591385,0.9997002482414246,0.030081771314144135,-0.5546173453330994,-0.17519618570804596,0.9996923208236694,0.10690760612487793,-0.44580966234207153,0.10603666305541992,0.9998825192451477,-0.05037355795502663,-0.5073627829551697,-0.09899183362722397,0.999750554561615,0.2085084468126297,-0.3438337743282318,0.059164002537727356,0.6473272442817688,0.13941353559494019,-0.27891892194747925,-0.18053244054317474,0.9667878746986389,0.32446426153182983,-0.4751907289028168,-0.12568621337413788,0.7647145390510559,0.3044305741786957,-0.28421854972839355,-0.15025284886360168,0.9522362947463989,0.07359636574983597,-0.009499004110693932,0.08088512718677521,0.9999475479125977,-0.07164102792739868,0.004503385163843632,-0.0803622305393219,0.9999239444732666,0.16964860260486603,0.38801309466362,0.0414373055100441,0.6951820254325867,-0.05680876597762108,0.34130755066871643,-0.06462661921977997,0.7116084694862366,0.27867111563682556,0.7283436059951782,0.1580970138311386,0.7109926342964172,-0.12769749760627747,0.7206714153289795,0.09888169169425964,0.705733060836792
96,0.14667344093322754,-0.5400152206420898,-0.11623367667198181,0.9998595118522644,0.15303455293178558,-0.565201997756958,-0.09687761217355728,0.9996926188468933,0.1500491201877594,-0.5730233788490295,-0.1556176096200943,0.9998680353164673,0.10113631933927536,-0.5902602076530457,-0.0235385000705719,0.9996544718742371,0.045513082295656204,-0.5583118200302124,-0.13470207154750824,0.9996860027313232,0.11205131560564041,-0.449335515499115,0.12952442467212677,0.9998890161514282,-0.05320538207888603,-0.5098593831062317,-0.07350187748670578,0.9997726678848267,0.25811925530433655,-0.37040749192237854,0.12315163016319275,0.6501612663269043,0.11533434689044952,-0.2752755880355835,-0.16068069636821747,0.9690776467323303,0.4127296805381775,-0.4823998212814331,0.01967848278582096,0.7794806361198425,0.28160205483436584,-0.26325473189353943,-0.14872302114963531,0.9555419087409973,0.07385038584470749,-0.008284885436296463,0.0805334597826004,0.9999517202377319,-0.07186301052570343,0.003369147190824151,-0.07981888949871063,0.999930202960968,0.1714051216840744,0.3881220817565918,0.04047776386141777,0.6991859674453735,-0.05786537006497383,0.34125739336013794,-0.07683354616165161,0.7253422737121582,0.2811225950717926,0.7334879636764526,0.1317795068025589,0.7197921276092529,-0.12087702751159668,0.7199368476867676,0.08518209308385849,0.7156092524528503
97,0.14438562095165253,-0.5410653948783875,-0.11990716308355331,0.9998548030853271,0.15136346220970154,-0.5665974020957947,-0.10011773556470871,0.9996656775474548,0.1480775624513626,-0.5755802392959595,-0.15656833350658417,0.9998664855957031,0.10260463505983353,-0.592772364616394,-0.023887237533926964,0.9996402859687805,0.04665910452604294,-0.5631770491600037,-0.12800922989845276,0.999688446521759,0.1153423935174942,-0.4572296142578125,0.13028927147388458,0.9998949766159058,-0.05547983571887016,-0.5112156271934509,-0.0654679462313652,0.999792218208313,0.29481929540634155,-0.4072205126285553,0.16781987249851227,0.6624308824539185,0.0990360751748085,-0.28505316376686096,-0.16260485351085663,0.9715432524681091,0.4863376021385193,-0.4814273715019226,0.13491879403591156,0.7974678874015808,0.2570499777793884,-0.25661516189575195,-0.2032308280467987,0.9593526721000671,0.07404488325119019,-0.0075302100740373135,0.08023419976234436,0.9999548196792603,-0.07207059115171432,0.0027472989168018103,-0.07901056855916977,0.9999348521232605,0.17583724856376648,0.3868897259235382,0.03514215722680092,0.7077588438987732,-0.05865621194243431,0.33993566036224365,-0.07924722135066986,0.7393434643745422,0.2844039797782898,0.7350602149963379,0.11550585925579071,0.7298364043235779,-0.11187290400266647,0.7221903800964355,0.07413427531719208,0.7278810143470764
98,0.1430412232875824,-0.5421056151390076,-0.12098722159862518,0.9998261332511902,0.1499495804309845,-0.5671200156211853,-0.1017412394285202,0.9995567798614502,0.14649969339370728,-0.5758382081985474,-0.15751969814300537,0.9998434782028198,0.10249029844999313,-0.5948136448860168,-0.023724952712655067,0.9995697736740112,0.044585905969142914,-0.5647125244140625,-0.1260441094636917,0.9996505379676819,0.11780315637588501,-0.46691226959228516,0.12926484644412994,0.999899685382843,-0.05967041477560997,-0.5126203894615173,-0.05778074264526367,0.9998080134391785,0.32266661524772644,-0.43643268942832947,0.18113276362419128,0.6677616238594055,0.07364723831415176,-0.28362786769866943,-0.165521040558815,0.9733574986457825,0.5301427245140076,-0.4784345030784607,0.16229011118412018,0.8119308948516846,0.24153590202331543,-0.2623791992664337,-0.23567163944244385,0.9625751376152039,0.07413764297962189,-0.0073837339878082275,0.07960914820432663,0.9999570846557617,-0.07223131507635117,0.0026641744188964367,-0.07805190980434418,0.9999381303787231,0.18325302004814148,0.38673558831214905,0.034786734730005264,0.7015510201454163,-0.055703628808259964,0.34112656116485596,-0.0813528522849083,0.7418432235717773,0.29759499430656433,0.7363542318344116,0.11899786442518234,0.724938690662384,-0.08714089542627335,0.726923942565918,0.07891729474067688,0.727745771408081
99,0.14546599984169006,-0.5427232980728149,-0.10699671506881714,0.999811053276062,0.15033605694770813,-0.5674413442611694,-0.08898943662643433,0.9994946122169495,0.14840500056743622,-0.5764361023902893,-0.14649635553359985,0.9998295307159424,0.10089237242937088,-0.5999596118927002,-0.017421474680304527,0.9995444416999817,0.044199321419000626,-0.5646932721138,-0.12558771669864655,0.9996288418769836,0.11827956140041351,-0.47860515117645264,0.1318577080965042,0.9999060034751892,-0.06097942590713501,-0.5134770274162292,-0.05739019811153412,0.9998229146003723,0.3275579512119293,-0.45871004462242126,0.19577117264270782,0.6730893850326538,0.052330922335386276,-0.2855921983718872,-0.1765993982553482,0.9750369787216187,0.5534147620201111,-0.4807665944099426,0.19800245761871338,0.8245566487312317,0.228105828166008,-0.2638896107673645,-0.2535422444343567,0.9653275609016418,0.07390996068716049,-0.007255746051669121,0.08065134286880493,0.9999595880508423,-0.07202939689159393,0.0025723816361278296,-0.0787619948387146,0.9999414086341858,0.1846589893102646,0.38642436265945435,0.02742804028093815,0.7044408321380615,-0.05153529718518257,0.3410983681678772,-0.08668730407953262,0.750463604927063,0.2974179983139038,0.7394808530807495,0.09939844161272049,0.7307615280151367,-0.08481139689683914,0.7323165535926819,0.06148367002606392,0.7365209460258484
